,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
186,4827-usjhp,male,0,no,no,20,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,mailed check,51.8,1023.85,no
187,8167-gjlrn,male,0,no,no,3,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,no,electronic check,30.4,82.15,no
188,0956-sycwg,female,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,19.65,244.8,no
189,8017-uvszu,female,0,yes,no,40,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),56.6,2379.1,no
190,7100-fqprv,male,0,yes,yes,43,yes,yes,dsl,yes,no,no,yes,no,yes,one year,yes,credit card (automatic),71.9,3173.35,no
191,2472-ovkup,male,0,yes,no,6,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,91.0,531.0,yes
192,2984-rgeya,female,0,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.75,1375.4,no
193,9680-niauv,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),109.7,8129.3,no
194,2146-egvdt,male,0,yes,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.3,1192.7,no
195,2604-ijpdu,female,0,yes,no,20,yes,no,fiber optic,yes,yes,no,yes,yes,no,month-to-month,yes,electronic check,96.55,1901.65,no
196,9178-jhuvj,male,0,yes,yes,24,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.1,587.4,no
197,6168-ybynp,male,0,no,no,59,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,111.35,6519.75,no
198,7255-ssfbc,male,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),112.25,8041.65,no
199,3645-deygf,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.75,20.75,no
200,9323-hgfwy,female,0,yes,no,27,yes,no,fiber optic,yes,no,no,yes,yes,yes,one year,yes,credit card (automatic),101.9,2681.15,no
201,8544-goqsh,female,0,no,no,14,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,credit card (automatic),80.05,1112.3,no
202,3363-dtivd,male,0,yes,yes,71,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,no,electronic check,105.55,7405.5,no
203,7018-wbjnk,male,0,no,yes,13,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),78.3,1033.95,no
204,9142-kzxop,male,0,no,no,44,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),68.85,2958.95,no
205,7674-ytafd,female,0,no,no,33,yes,no,fiber optic,no,yes,no,yes,no,no,one year,yes,bank transfer (automatic),79.95,2684.85,no
206,6348-snfus,male,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,no,yes,two year,yes,credit card (automatic),55.45,4179.2,no
207,1285-okipp,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,79.9,79.9,yes
208,7825-ecjrf,female,0,no,no,19,yes,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,106.6,1934.45,yes
209,1347-kttta,male,0,yes,no,64,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),102.45,6654.1,no
210,7841-tzdmq,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),46.0,84.5,yes
211,4195-nzgta,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,25.25,25.25,no
212,7157-smcfk,male,0,no,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.75,1124.2,no
213,4709-lkhyg,female,0,yes,yes,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,20.0,540.05,no
214,2504-dshih,male,1,yes,no,23,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,86.8,1975.85,no
215,0699-ndkjm,female,0,yes,no,57,no,no phone service,dsl,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),58.75,3437.45,no
216,9286-bhdqg,male,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,no,no,two year,no,credit card (automatic),45.25,3139.8,no
217,0230-wequw,male,0,yes,no,66,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),56.6,3789.2,no
218,2040-ldiwq,male,0,yes,yes,65,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),84.2,5324.5,no
219,6496-jdssb,female,0,no,no,8,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),80.0,624.6,no
220,9408-ssnvz,female,0,no,no,4,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.15,268.35,yes
221,4443-embna,female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.75,1836.9,no
222,6469-mrvet,male,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,20.2,20.2,no
223,0742-moabm,male,0,yes,no,4,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,50.05,179.35,yes
224,5961-vusrv,female,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),19.35,219.35,no
225,6778-jfcmk,male,0,no,no,24,no,no phone service,dsl,yes,no,no,no,yes,yes,one year,yes,mailed check,50.6,1288.75,no
226,6341-jvqgf,female,0,yes,yes,31,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,mailed check,81.15,2545.75,no
227,2232-dmlxu,female,0,yes,no,1,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,mailed check,55.2,55.2,yes
228,4811-jbuvu,male,0,no,no,30,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,credit card (automatic),89.9,2723.15,no
229,0945-tsonx,female,0,yes,yes,47,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,yes,credit card (automatic),85.3,4107.25,no
230,2651-zcbxv,male,0,no,no,54,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,yes,credit card (automatic),108.0,5760.65,no
231,3316-uwxuy,male,0,no,no,50,yes,no,fiber optic,yes,yes,no,yes,no,yes,month-to-month,yes,credit card (automatic),93.5,4747.5,no
232,8937-rdthp,male,0,no,no,1,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,mailed check,84.6,84.6,yes
233,7083-miopc,female,0,no,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.25,1566.9,no
234,1984-gpteh,female,0,no,no,29,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,25.15,702.0,no
235,1251-krreg,male,0,no,no,2,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,mailed check,54.4,114.1,yes
236,0621-jfhol,female,0,no,no,10,no,no phone service,dsl,no,no,no,yes,no,no,two year,yes,mailed check,29.6,299.05,no
237,9903-lysab,male,0,yes,no,18,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.15,1305.95,no
238,0094-oifmo,female,1,no,no,11,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,95.0,1120.3,yes
239,9227-uaqft,male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.75,284.35,no
240,7301-abvad,female,0,no,no,72,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),86.6,6350.5,no
241,6614-fhdbo,male,0,no,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),109.2,7878.3,no
242,7576-aseju,female,0,yes,yes,41,yes,no,dsl,yes,no,no,yes,yes,yes,one year,yes,credit card (automatic),74.7,3187.65,no
243,9058-hrzsv,female,1,yes,no,65,yes,no,fiber optic,yes,yes,yes,no,no,yes,month-to-month,no,electronic check,94.4,6126.15,no
244,4522-akylr,female,1,no,no,13,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,electronic check,54.8,731.3,no
245,0221-wmxnq,male,1,no,no,4,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,electronic check,75.35,273.4,no
246,0303-uncip,male,0,no,no,41,yes,yes,dsl,no,no,yes,no,no,yes,one year,no,mailed check,65.0,2531.8,no
247,9947-otfqu,male,1,no,no,15,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.4,1074.3,yes
248,0322-yinqp,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,48.55,48.55,yes
249,0959-whokv,male,0,no,no,42,yes,yes,fiber optic,yes,yes,yes,no,no,yes,one year,yes,electronic check,99.0,4298.45,no
250,4075-jfpgr,female,0,yes,no,51,yes,no,fiber optic,yes,yes,yes,no,yes,no,one year,yes,electronic check,93.5,4619.55,no
251,4629-nrxkx,female,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.4,147.15,yes
252,9514-jdski,male,1,yes,no,1,no,no phone service,dsl,no,yes,no,no,yes,no,month-to-month,no,electronic check,40.2,40.2,yes
253,3282-ziszv,male,0,no,yes,32,yes,yes,dsl,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),83.7,2633.3,no
254,3675-ydupj,male,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.85,193.05,no
255,4111-bnxif,female,0,yes,yes,67,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,yes,electronic check,59.55,4103.9,no
256,7017-vfhay,female,0,yes,yes,61,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),115.1,7008.15,no
257,6655-lhbyw,male,0,no,no,50,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,credit card (automatic),114.35,5791.1,no
258,4959-josrx,female,0,yes,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.6,80.55,yes
259,5046-nuhwd,female,1,yes,no,29,no,no phone service,dsl,yes,no,yes,no,no,yes,month-to-month,yes,electronic check,45.0,1228.65,no
260,7273-tefqd,male,1,no,no,3,no,no phone service,dsl,no,no,yes,no,no,yes,month-to-month,yes,electronic check,41.15,132.2,yes
261,3606-twkgi,male,1,no,no,13,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.9,1364.3,yes
262,7529-zdfxi,male,1,yes,no,57,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.85,4925.35,no
263,7605-bdwdc,female,0,no,no,31,no,no phone service,dsl,yes,yes,no,yes,no,yes,two year,yes,bank transfer (automatic),49.85,1520.1,no
264,1950-ksvvj,female,0,yes,no,45,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,mailed check,113.3,5032.25,no
265,0123-crbrt,female,0,yes,yes,61,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,88.1,5526.75,no
266,6292-tosss,male,0,no,no,50,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.9,1195.25,no
267,3197-arfoy,female,1,no,no,19,yes,no,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,yes,mailed check,105.0,2007.25,no
268,6323-aybrx,male,0,no,no,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.35,1099.6,yes
269,7014-zzxaw,female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),24.25,1732.95,no
270,4385-gzqxv,female,1,no,no,16,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,94.45,1511.2,yes
271,7633-mvpuy,male,0,yes,no,57,yes,no,dsl,yes,yes,no,yes,no,no,two year,yes,electronic check,59.75,3450.15,no
272,6366-zgqgl,male,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),24.8,24.8,yes
273,4716-hhkqh,male,1,yes,no,20,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic check,107.05,2172.05,no
274,5940-ahuhd,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.6,70.6,yes
275,6432-twqlb,male,0,yes,no,5,yes,yes,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,electronic check,85.4,401.1,yes
276,4484-glzou,female,0,yes,no,52,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.05,5624.85,yes
277,3179-gbrwv,male,1,yes,no,21,yes,no,dsl,yes,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),64.95,1339.8,no
278,8645-kwhjo,male,0,no,no,14,no,no phone service,dsl,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,55.0,771.95,no
279,4130-mzlcc,female,0,no,no,5,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),50.55,244.75,no
280,0314-tkosi,female,0,no,no,6,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,55.15,322.9,no
281,8229-myejz,female,0,no,no,10,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,51.2,498.25,no
282,2080-srcde,female,0,no,yes,1,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,25.4,25.4,no
283,9577-wjvcq,female,0,no,no,68,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,54.45,3687.75,no
284,9512-uibfx,male,0,yes,yes,18,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,mailed check,95.15,1779.95,yes
285,6202-dyyfx,female,0,no,no,22,yes,yes,fiber optic,no,no,no,no,no,no,one year,yes,credit card (automatic),76.0,1783.6,no
286,3808-hfkde,female,0,no,no,20,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.35,927.15,no
287,5583-sxdag,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.0,70.0,yes
288,3488-pgmqj,male,1,no,no,8,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.5,606.55,yes
289,3580-reoac,male,0,no,no,10,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.85,435.4,yes
290,7534-bfesc,male,1,no,no,24,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.1,1712.7,yes
291,3727-owvyd,male,0,no,no,35,yes,no,dsl,yes,yes,yes,no,no,no,one year,no,mailed check,61.2,2021.2,no
292,2294-salne,male,0,yes,yes,23,yes,no,fiber optic,no,yes,yes,yes,no,no,one year,no,mailed check,86.8,1940.8,no
293,4847-tajyi,female,1,no,no,6,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.35,567.8,no
294,1563-iwqex,female,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.7,220.35,no
295,8203-xjzrc,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.25,20.25,no
296,6556-dbkzf,female,0,yes,yes,71,yes,no,fiber optic,no,no,yes,no,no,no,two year,no,electronic check,76.05,5436.45,no
297,6851-wefyx,male,1,yes,no,35,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.8,3437.5,no
298,2985-juubz,male,0,yes,yes,40,yes,yes,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,74.55,3015.75,no
299,6390-dsazx,female,0,no,yes,1,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,mailed check,73.6,73.6,yes
300,0895-lmrsf,male,0,no,no,23,yes,no,dsl,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),64.9,1509.8,no
301,8098-llazx,female,1,no,no,4,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.45,396.1,yes
302,8266-vbfql,male,0,no,no,4,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,90.4,356.65,no
303,8181-yhcmf,female,0,yes,yes,68,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),60.3,4109.0,no
304,2240-hsjqd,male,0,no,yes,38,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,81.85,3141.7,no
305,1248-dyxub,male,0,yes,yes,52,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.8,1229.1,no
306,0265-edxbd,male,1,yes,no,32,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.9,2303.35,yes
307,4115-bnpjy,male,0,yes,yes,29,yes,no,dsl,no,no,yes,yes,yes,yes,two year,no,mailed check,75.55,2054.4,no
308,3167-snqpl,male,1,yes,yes,38,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,101.15,3741.85,no
309,4091-tvocn,male,0,no,yes,48,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),78.75,3682.45,no
310,1098-tdvuq,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),19.25,19.25,no
311,7277-ozcgz,female,0,no,no,22,yes,no,fiber optic,yes,no,no,yes,no,yes,month-to-month,yes,electronic check,89.05,1886.25,no
312,1557-emyvt,female,0,no,no,43,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),115.05,4895.1,no
313,2799-arnlo,female,1,yes,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.35,341.6,no
314,7563-biupc,male,0,no,no,5,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.6,415.55,yes
315,5027-yocxn,male,0,yes,yes,51,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,one year,no,credit card (automatic),110.05,5686.4,no
316,3973-skmln,male,0,no,no,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),19.9,1355.1,no
317,2321-ombxy,female,0,yes,yes,38,yes,no,dsl,yes,yes,no,yes,yes,yes,one year,no,credit card (automatic),80.3,3058.65,yes
318,2840-xanrc,male,1,yes,no,24,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,93.15,2231.05,yes
319,6745-jefzb,male,0,yes,no,35,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),91.5,3236.35,no
320,5020-zstty,female,1,no,no,54,yes,yes,dsl,yes,yes,no,yes,yes,yes,one year,no,bank transfer (automatic),82.45,4350.1,yes
321,9880-tdqac,female,0,yes,yes,72,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,yes,electronic check,60.0,4264.0,no
